"win","kills","deaths","assists","largestKillingSpree","largestMultiKill","killingSprees","longestTimeSpentLiving","doubleKills","tripleKills","quadraKills","pentaKills","unrealKills","totalDamageDealt","magicDamageDealt","physicalDamageDealt","trueDamageDealt","largestCriticalStrike","totalDamageDealtToChampions","magicDamageDealtToChampions","physicalDamageDealtToChampions","trueDamageDealtToChampions","totalHeal","totalUnitsHealed","damageSelfMitigated","damageDealtToObjectives","damageDealtToTurrets","visionScore","timeCCingOthers","totalDamageTaken","magicalDamageTaken","physicalDamageTaken","trueDamageTaken","goldEarned","goldSpent","turretKills","inhibitorKills","totalMinionsKilled","neutralMinionsKilled","neutralMinionsKilledTeamJungle","neutralMinionsKilledEnemyJungle","totalTimeCrowdControlDealt","champLevel","visionWardsBoughtInGame","sightWardsBoughtInGame","wardsPlaced","wardsKilled","firstBloodKill","firstBloodAssist","firstTowerKill","firstTowerAssist","firstInhibitorKill","firstInhibitorAssist"
FALSE,4,10,1,2,1,1,224,0,0,0,0,0,42496,1311,40627,558,235,7639,877,6204,558,155,1,0,0,0,0,0,13525,2415,10555,554,5985,5550,0,0,61,0,0,0,821,10,0,0,4,0,FALSE,FALSE,FALSE,FALSE,NA,NA
FALSE,4,10,10,2,1,1,610,0,0,0,0,0,94063,84927,9136,0,0,31356,29367,1988,0,106,1,0,0,0,0,0,21053,10329,10416,308,11275,11050,0,0,64,0,0,0,277,13,0,0,12,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,5,10,9,3,2,1,780,1,0,0,0,0,105323,504,87859,16959,330,17421,163,13333,3925,5160,1,12480,2352,2096,18,20,33238,12184,20621,432,11600,11458,0,0,56,54,29,4,1166,14,0,0,12,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,4,10,5,0,1,0,253,0,0,0,0,0,22765,1279,18031,3454,0,5022,0,4606,415,2073,1,6244,626,193,3,12,13555,3939,8567,1049,5250,5025,0,0,9,12,9,0,134,8,0,0,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,4,11,11,0,1,0,285,0,0,0,0,0,68531,3837,55280,9413,0,10412,726,8183,1502,2520,1,9264,8322,1511,7,9,21452,8225,12950,276,8899,7775,0,0,29,50,25,4,248,12,0,0,4,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
TRUE,7,10,17,2,1,1,626,0,0,0,0,0,111133,68783,39868,2481,460,27894,19265,6774,1854,1115,1,0,0,0,0,0,25532,11938,13150,444,14953,14600,2,1,121,2,0,2,304,16,0,0,11,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
FALSE,2,12,4,0,1,0,455,0,0,0,0,0,51584,30708,14540,6336,0,6593,4251,2341,0,5221,5,11222,8282,228,8,10,24896,3639,20708,549,8455,7750,1,0,62,0,0,0,76,13,0,0,6,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,6,9,10,2,1,2,526,0,0,0,0,0,158743,42307,106619,9816,451,19310,8763,9304,1243,20260,1,0,0,0,0,0,38301,12058,25572,670,13046,11850,2,0,64,46,33,13,559,16,0,0,6,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
TRUE,8,5,7,6,2,2,652,2,0,0,0,0,117482,2564,109372,5545,0,14207,1011,12063,1131,9938,1,11985,15287,2655,4,24,25692,2321,22188,1182,10705,10375,1,0,44,58,28,10,378,13,0,0,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,15,5,9,5,3,3,947,1,1,0,0,0,196708,20852,174616,1240,968,36121,8218,26662,1240,4823,1,0,0,0,0,0,24315,8745,14168,1401,17138,15250,3,2,173,10,0,10,131,16,0,0,10,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,8,9,10,3,1,2,387,0,0,0,0,0,92402,2161,85773,4467,0,15782,0,14588,1193,10547,1,14591,8529,2327,16,21,29373,8875,18729,1768,9901,9125,0,0,55,48,33,4,220,13,0,0,8,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
FALSE,15,10,11,4,2,3,605,1,0,0,0,0,178275,171958,6285,32,796,48942,48132,809,0,1578,1,0,0,0,0,0,33708,16076,16028,1603,16213,14325,0,0,182,6,5,1,454,18,0,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,5,6,6,2,1,2,322,0,0,0,0,0,26567,24544,2023,0,260,10103,8979,1123,0,200,1,0,0,0,0,0,7349,1933,5415,0,6995,4950,0,0,26,0,0,0,157,9,0,0,3,0,FALSE,FALSE,FALSE,FALSE,NA,NA
TRUE,6,14,15,2,1,0,378,0,0,0,0,0,134150,51566,75470,7114,342,16818,3238,11405,2174,13005,1,37700,5245,0,25,27,50293,18081,29764,2447,12640,11300,0,0,79,72,61,0,190,17,0,0,12,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,10,12,14,3,2,3,438,1,0,0,0,0,152727,95452,48223,9050,0,26287,14473,9940,1874,7717,1,22741,13024,1718,18,10,46835,15822,29505,1508,16284,13825,0,0,83,37,24,1,423,18,0,0,11,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,8,15,9,2,1,1,230,0,0,0,0,0,118784,1835,108647,8301,431,20478,1618,15608,3252,769,1,0,0,0,0,0,23468,10832,12129,507,12264,11500,2,0,141,2,2,0,278,16,0,0,10,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,1,6,1,0,1,0,475,0,0,0,0,0,23769,17351,6407,10,0,5423,4510,913,0,561,1,0,0,0,0,0,9765,2299,7405,60,5776,5000,0,0,29,0,0,0,66,9,0,0,6,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
FALSE,0,6,3,0,0,0,560,0,0,0,0,0,31923,20625,8790,2508,0,4718,3344,1065,308,1199,1,0,0,0,0,0,11921,3531,8020,370,5094,4825,0,0,16,19,19,0,43,8,0,0,1,0,FALSE,FALSE,FALSE,FALSE,NA,NA
TRUE,10,12,10,4,2,3,424,2,0,0,0,0,235425,161256,73898,270,0,50777,43383,7349,45,7147,1,0,0,0,0,0,35460,14047,19260,2152,17612,16550,0,0,220,12,9,3,634,18,0,0,9,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,1,16,18,0,1,0,268,0,0,0,0,0,60103,32557,19140,8405,0,15124,12334,2790,0,12774,6,0,0,0,0,0,73982,15368,55134,3479,12354,12890,0,0,85,1,0,1,638,17,0,0,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,4,10,5,0,1,0,289,0,0,0,0,0,47504,33763,13614,126,25,11442,8104,3284,54,5467,1,21939,1349,0,1,62,28368,10676,15236,2454,6551,6235,0,0,41,0,0,0,471,12,0,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,4,3,18,2,1,1,402,0,0,0,0,0,17977,11547,6280,149,0,6799,4972,1827,0,20155,5,4638,702,702,9,48,12692,4566,7836,290,10539,8900,0,0,8,3,0,3,279,13,0,0,7,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
TRUE,8,8,6,4,1,2,890,0,0,0,0,0,196961,108709,86009,2242,0,27647,15192,10213,2242,4903,1,0,0,0,0,0,86416,25837,59683,896,17105,16600,1,1,224,1,0,1,311,18,0,0,5,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
FALSE,17,14,15,4,2,4,262,4,0,0,0,0,136478,69985,57083,9409,458,52049,17818,28393,5837,3645,1,69931,14288,5706,10,72,55206,10861,34491,9853,21214,22550,1,0,99,20,8,0,663,20,0,0,7,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,19,3,6,14,3,2,820,2,1,0,0,0,185941,24321,153072,8547,599,28188,9193,17280,1715,29221,1,0,0,0,0,0,40390,6595,33535,260,16495,15150,5,1,71,86,39,47,711,17,1,0,7,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
TRUE,3,4,1,0,1,0,270,0,0,0,0,0,51265,38830,11864,570,0,6976,5707,699,570,3529,1,0,0,0,0,0,9806,1421,7844,540,6247,5735,1,0,80,0,0,0,38,11,0,0,5,0,FALSE,FALSE,TRUE,FALSE,NA,NA
TRUE,5,9,11,2,1,2,894,0,0,0,0,0,112048,29512,75251,7285,0,18076,4248,10580,3247,5374,4,0,0,0,0,0,54156,24406,21703,8046,14858,14800,1,0,119,10,0,10,95,17,0,0,12,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,4,11,5,2,1,1,445,0,0,0,0,0,118048,4900,112092,1054,0,19948,1836,17057,1054,2752,1,0,0,0,0,0,48412,13026,34855,530,11458,11000,2,0,159,10,2,8,155,16,0,0,11,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,0,0,0,0,0,0,0,0,0,0,0,0,3919,0,3311,608,0,228,0,192,36,511,1,0,0,0,0,0,1065,36,1028,0,806,500,0,0,1,4,2,2,47,2,0,0,0,0,FALSE,FALSE,NA,NA,NA,NA
FALSE,12,14,4,3,2,4,309,2,0,0,0,0,109506,10150,89421,9935,598,19431,2129,13947,3354,5418,1,0,0,0,0,0,29376,12716,16007,653,11767,11400,0,0,71,41,34,7,237,14,0,0,7,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,6,4,6,4,2,2,562,1,0,0,0,0,95191,12297,74791,8102,657,9502,1770,6128,1603,8898,1,0,0,0,0,0,22533,5352,15702,1478,9298,8700,0,0,63,42,34,8,178,14,0,0,2,1,FALSE,FALSE,FALSE,FALSE,NA,NA
FALSE,5,10,8,2,1,1,697,0,0,0,0,0,104496,63620,33433,7442,0,15325,10559,3781,984,9666,4,0,0,0,0,0,29181,5988,21906,1286,11008,10900,1,0,62,42,35,7,166,14,0,0,3,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
TRUE,10,3,6,6,2,3,772,2,0,0,0,0,47216,15748,27248,4219,0,12389,4390,7287,712,2317,1,0,0,0,0,0,18378,3216,14929,232,7928,7850,1,0,10,24,16,8,336,9,0,0,4,1,FALSE,FALSE,FALSE,FALSE,NA,NA
FALSE,2,12,7,0,1,0,414,0,0,0,0,0,93613,15986,77626,0,427,18364,4559,13804,0,2906,3,9095,4826,1518,13,25,23645,6719,16816,110,9808,9425,0,0,105,8,6,1,235,12,0,0,9,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,7,3,7,6,2,1,377,2,0,0,0,0,108662,52478,51506,4677,0,10987,7935,2268,784,3673,1,33005,4991,3960,20,28,23197,13017,9580,599,11471,9900,1,0,41,80,44,13,847,14,0,0,10,3,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
TRUE,18,9,10,4,1,5,382,0,0,0,0,0,187039,59030,119692,8318,0,37531,17735,16742,3054,35668,1,0,0,0,0,0,60176,11747,46563,1865,19039,17408,3,0,114,55,25,30,664,18,0,0,8,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
FALSE,9,7,10,3,2,3,1370,2,0,0,0,0,147364,111508,22147,13708,0,27394,21372,2278,3742,48607,1,0,0,0,0,0,79514,34610,32435,12468,15591,16325,1,0,48,67,39,28,627,17,0,0,17,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,0,8,11,0,0,0,536,0,0,0,0,0,73098,50977,20829,1292,0,11544,6658,3593,1292,2545,1,0,0,0,0,0,36797,11862,23622,1313,8324,7800,0,0,92,5,5,0,367,14,0,0,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,13,4,11,9,1,2,709,0,0,0,0,0,93300,55689,37302,308,0,25690,20707,4830,152,3640,1,0,0,0,0,0,16934,6524,9755,655,13998,13575,4,1,71,1,0,1,308,15,0,0,2,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
TRUE,13,8,10,3,2,3,550,2,0,0,0,0,104761,85076,14870,4814,669,19843,17614,1176,1052,5867,1,11076,17070,178,14,14,24997,5916,18967,114,13642,12875,0,0,48,45,20,2,294,15,0,0,8,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,3,5,12,0,1,0,1040,0,0,0,0,0,42083,37675,4407,0,462,12404,11854,550,0,288,1,0,0,0,0,0,9885,3825,5795,265,9997,9605,2,0,27,3,0,3,92,14,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
TRUE,3,4,8,3,1,1,920,0,0,0,0,0,41212,33832,7160,220,0,11650,10332,1098,220,0,0,0,0,0,0,0,9641,4304,5300,36,6878,5800,1,0,54,0,0,0,0,11,0,0,6,0,FALSE,FALSE,TRUE,FALSE,NA,NA
FALSE,9,17,18,4,3,3,256,2,1,0,0,0,180880,172900,7979,0,664,51060,48764,2295,0,9845,1,28248,3381,1367,15,0,44913,21199,17747,5966,15760,13950,1,0,174,11,10,1,820,17,0,0,9,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,7,7,7,3,1,2,726,0,0,0,0,0,192435,62597,127995,1841,0,28259,11766,14651,1841,1270,1,0,0,0,0,0,51014,16687,33697,630,14976,14350,1,0,227,9,7,2,106,18,0,0,16,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,9,10,9,3,2,2,611,1,0,0,0,0,97249,61036,28269,7943,0,22697,13800,7156,1740,4552,4,0,0,0,0,0,32315,7907,22378,2028,12252,11240,2,0,47,40,38,2,164,16,0,0,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,9,9,5,2,2,3,389,2,0,0,0,0,45932,29703,12163,4066,0,13505,7235,5129,1140,888,1,0,0,0,0,0,20804,7872,11939,992,8580,8195,0,0,38,16,14,2,185,11,0,0,7,1,TRUE,FALSE,FALSE,FALSE,NA,NA
FALSE,0,5,1,0,0,0,522,0,0,0,0,0,22641,17431,4555,653,0,6060,5020,386,653,10676,5,0,0,0,0,0,13450,6711,6739,0,6465,6300,0,0,18,0,0,0,313,10,0,0,7,0,FALSE,FALSE,FALSE,FALSE,NA,NA
TRUE,10,9,14,2,1,3,583,0,0,0,0,0,184459,132182,41637,10638,0,44879,27544,12368,4967,7797,1,0,0,0,0,0,44214,16566,24309,3337,16809,15475,0,0,115,18,18,0,613,18,0,0,16,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,2,2,8,0,1,0,1023,0,0,0,0,0,61113,30561,21481,9070,0,12863,8796,3292,775,3142,3,23480,3982,2017,28,31,12732,2502,10094,134,8032,6600,0,0,65,16,0,8,504,12,0,0,15,1,FALSE,FALSE,FALSE,FALSE,NA,NA
TRUE,12,5,9,6,2,2,500,1,0,0,0,0,83757,34711,42123,6922,0,18784,7088,10436,1260,157,1,0,0,0,0,0,17555,2210,15120,224,10311,9995,0,0,16,41,36,5,280,13,0,0,5,0,FALSE,FALSE,FALSE,FALSE,NA,NA
TRUE,8,7,8,2,2,2,634,1,0,0,0,0,79413,21769,51643,6000,0,13091,6791,6133,166,11165,1,18014,15398,4014,8,28,35006,9828,25073,104,11748,11633,1,0,52,38,17,21,303,14,0,0,5,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,1,5,0,0,1,0,1000,0,0,0,0,0,71531,10146,55022,6362,0,4922,1267,3110,544,5677,1,10781,1289,0,15,3,25190,4964,19989,236,6783,6450,0,0,29,61,39,4,255,11,0,0,7,2,FALSE,FALSE,FALSE,FALSE,NA,NA
TRUE,10,18,18,2,1,3,386,0,0,0,0,0,168689,76888,79845,11955,0,38225,20083,16342,1800,2004,1,0,0,0,0,0,45444,2950,37723,4770,16318,15460,1,0,73,42,27,15,462,18,0,0,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,3,1,2,3,2,1,982,1,0,0,0,0,117031,40738,63558,12735,0,2608,1526,1082,0,1072,1,0,0,0,0,0,23558,1586,21809,163,8775,8060,1,0,7,80,75,5,513,12,0,0,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
FALSE,10,12,3,3,2,4,252,4,0,0,0,0,42316,36198,5532,585,0,16731,14796,1349,585,983,1,0,0,0,0,0,18137,4111,13249,777,7743,7400,0,0,37,0,0,0,0,11,0,0,6,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,4,20,10,2,1,1,314,0,0,0,0,0,110217,28203,69945,12067,0,31068,12330,14932,3804,19963,1,0,0,0,0,0,61417,21856,38258,1302,12428,12150,0,0,34,46,43,3,1578,16,0,0,6,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,2,6,12,0,1,0,665,0,0,0,0,0,48740,36427,8098,4215,0,9122,7164,1627,330,14554,3,24231,1844,820,12,41,29039,5717,16841,6480,8808,8150,0,0,59,1,0,0,321,13,0,0,8,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,0,8,8,0,0,0,724,0,0,0,0,0,39439,27624,11132,682,0,12532,10155,1694,682,911,1,0,0,0,0,0,15468,9873,5229,365,7964,7270,0,0,30,0,0,0,236,10,0,0,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,6,11,11,2,1,2,318,0,0,0,0,0,135292,62047,66682,6562,27,14017,5321,6947,1747,7761,1,30386,21047,690,19,6,34123,6463,23982,3676,11633,10975,0,0,63,80,42,0,433,16,0,0,6,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,7,10,16,2,2,2,460,1,0,0,0,0,126146,111820,14025,300,0,31260,30094,1165,0,1476,1,8123,4513,4513,16,38,28318,15863,11827,628,15070,14575,0,0,123,1,1,0,527,17,0,0,12,1,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
FALSE,0,0,0,0,0,0,0,0,0,0,0,0,5473,3184,1899,390,0,0,0,0,0,597,1,302,0,0,0,0,1077,0,1077,0,946,500,0,0,0,8,6,1,0,2,0,0,0,0,FALSE,FALSE,NA,NA,NA,NA
TRUE,4,9,20,2,1,1,692,0,0,0,0,0,72253,54513,17419,320,0,22268,17795,4273,200,8654,1,0,0,0,0,0,35760,13756,20866,1138,13158,13250,1,1,52,1,1,0,506,16,0,0,4,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
TRUE,10,5,16,3,2,2,616,1,0,0,0,0,86249,29300,52068,4880,0,14326,4493,8316,1517,11243,1,24737,8122,3374,19,27,27874,2505,22700,2668,12315,11333,1,1,30,72,37,12,218,14,0,0,7,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
FALSE,5,7,3,2,2,1,379,1,0,0,0,0,37039,29852,6952,234,0,9579,8062,1324,192,359,1,0,0,0,0,0,10166,3789,6307,70,6057,5765,0,0,53,0,0,0,0,10,0,0,4,0,FALSE,FALSE,FALSE,FALSE,NA,NA
FALSE,1,7,12,0,1,0,574,0,0,0,0,0,28326,17705,10620,0,0,15585,11730,3854,0,240,1,0,0,0,0,0,15872,6908,8804,159,8081,7300,0,0,20,0,0,0,375,12,0,0,8,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,9,9,7,4,1,3,558,0,0,0,0,0,100748,6218,85845,8684,0,17725,2185,13521,2018,9259,1,19265,11788,489,13,112,32573,15161,16530,881,10357,9875,0,0,24,72,54,0,470,13,0,0,6,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,6,18,9,2,1,1,170,0,0,0,0,0,85808,452,75137,10218,427,27676,332,24563,2780,3212,5,10994,1020,1020,15,13,29208,8008,19617,1583,10230,10250,0,0,94,0,0,0,292,13,0,0,9,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,7,6,11,6,1,1,1071,0,0,0,0,0,67284,49928,17020,336,0,20770,18510,2260,0,637,1,0,0,0,0,0,13322,5216,7022,1082,13637,13750,1,0,36,1,0,1,131,15,0,0,5,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
FALSE,6,10,9,3,1,2,328,0,0,0,0,0,46813,37138,9579,96,110,16810,14116,2597,96,511,1,0,0,0,0,0,19876,9728,9642,505,10135,9600,0,0,40,1,1,0,102,13,0,0,9,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,3,15,17,0,1,0,134,0,0,0,0,0,24697,0,24697,0,304,10587,0,10587,0,1899,3,0,0,0,0,0,21445,13900,7372,173,7288,6450,0,0,29,0,NA,NA,45,14,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,6,6,1,3,1,1,412,0,0,0,0,0,81513,22095,51880,7538,0,13212,5045,7486,680,8612,1,0,0,0,0,0,21468,3469,17389,610,8285,7980,0,0,20,44,43,1,324,11,0,0,0,1,FALSE,FALSE,FALSE,FALSE,NA,NA
FALSE,3,12,10,2,1,1,267,0,0,0,0,0,108715,1278,91630,15805,335,19415,257,14575,4581,4316,1,13059,1861,386,13,18,26023,6193,19223,606,9827,9500,1,0,66,52,36,0,462,14,0,0,7,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,7,5,9,2,2,3,551,1,0,0,0,0,66302,20337,39806,6158,0,9715,3125,5525,1064,3529,1,0,0,0,0,0,22753,4978,17434,340,8691,7425,0,0,26,39,27,12,736,12,0,0,4,2,FALSE,FALSE,FALSE,FALSE,NA,NA
TRUE,9,3,8,6,2,2,563,2,0,0,0,0,82556,41853,34352,6350,253,13296,6832,5447,1016,11402,4,0,0,0,0,0,24664,5905,18481,278,10013,9100,0,0,28,39,33,6,132,13,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,11,14,5,3,2,3,405,2,0,0,0,0,145192,51148,88275,5768,183,34178,15460,12950,5768,2044,1,0,0,0,0,0,52667,14702,33653,4310,15157,14150,0,0,155,0,0,0,100,16,0,0,16,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
TRUE,12,4,7,6,2,3,324,1,0,0,0,0,34943,23731,10930,282,0,13027,9713,3031,282,562,1,0,0,0,0,0,7476,702,6774,0,8526,7750,1,1,24,0,0,0,24,10,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
TRUE,8,10,7,3,2,1,298,1,0,0,0,0,100265,4819,89700,5745,0,17470,1633,14279,1557,7183,1,13626,20188,6134,16,79,28398,6459,20701,1237,11407,9925,1,1,44,72,35,0,300,13,0,0,8,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,20,5,7,10,2,3,714,4,0,0,0,0,80748,66709,13687,352,0,24926,23065,1682,178,1174,1,0,0,0,0,0,17145,4557,12173,415,12914,11600,1,0,78,3,0,3,12,15,0,0,7,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
FALSE,1,7,6,0,1,0,724,0,0,0,0,0,22359,10309,11412,638,0,5359,3097,1821,440,2813,4,2256,0,0,0,0,16619,3998,11879,742,6997,6900,0,0,24,0,0,0,140,11,0,0,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,3,13,14,0,1,0,303,0,0,0,0,0,52028,33236,13582,5209,0,17475,14850,1360,1264,15275,4,10747,6292,3767,36,41,28283,5183,20892,2207,12321,10450,2,1,33,0,0,0,228,17,0,0,18,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,7,0,10,7,2,1,0,1,0,0,0,0,57234,41332,15261,640,0,17750,16517,1233,0,384,1,0,0,0,0,0,7043,2223,4819,0,10660,9450,1,0,38,2,0,2,153,13,0,0,9,0,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
TRUE,14,4,4,6,2,4,686,1,0,0,0,0,87644,2634,76339,8670,0,10798,620,8522,1655,7246,1,0,0,0,0,0,18225,4735,13429,60,11535,10775,3,0,31,51,29,22,321,12,0,0,7,0,TRUE,FALSE,FALSE,TRUE,NA,NA
FALSE,5,3,5,3,1,2,584,0,0,0,0,0,50817,28116,21886,814,0,11292,3370,7107,814,200,1,0,0,0,0,0,24051,7017,16609,424,7070,6650,0,0,74,0,0,0,3,12,0,0,6,0,TRUE,FALSE,FALSE,FALSE,NA,NA
TRUE,8,1,7,8,3,1,193,1,1,0,0,0,50249,12906,36690,651,0,10919,5225,5264,430,4430,1,0,0,0,0,0,14657,1583,12584,489,7000,5900,0,0,69,14,1,13,82,11,0,0,7,1,FALSE,FALSE,FALSE,FALSE,NA,NA
FALSE,5,11,4,0,1,0,428,0,0,0,0,0,67477,14250,53226,0,0,10544,3297,7246,0,2477,1,0,0,0,0,0,24412,5783,18025,602,9170,9100,0,0,86,8,6,2,109,13,0,0,8,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,4,12,7,2,1,0,558,0,0,0,0,0,106704,235,93166,13302,298,18276,235,14709,3331,2394,3,11868,3482,209,16,12,27712,4472,21789,1449,9446,9425,0,0,126,13,13,0,311,14,0,0,6,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,11,7,9,6,1,2,920,0,0,0,0,0,75695,46947,24917,3830,0,25681,14194,9754,1732,3715,1,0,0,0,0,0,27680,5070,21607,1002,11493,11275,0,0,50,28,10,18,334,14,0,0,10,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,6,10,4,2,2,2,403,1,0,0,0,0,56753,24441,26239,6072,208,12765,5523,6123,1118,5660,3,0,0,0,0,0,24938,4660,20194,84,8424,8375,0,0,10,43,43,0,297,11,0,0,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,6,6,7,3,2,2,597,1,0,0,0,0,68998,51725,11333,5940,991,10266,8897,928,440,4858,1,8204,2620,446,11,9,17937,5063,11461,1412,8955,8675,1,0,27,66,51,0,312,12,0,0,7,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,11,16,4,4,2,3,536,1,0,0,0,0,71899,42508,24063,5327,0,17712,7776,8940,996,4649,1,13638,3175,0,21,5,33087,5154,27468,463,12494,12075,0,0,21,52,24,9,74,14,0,0,11,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,4,12,5,2,1,1,249,0,0,0,0,0,51013,22069,23366,5578,0,9343,5670,2933,740,3608,1,0,0,0,0,0,20028,5473,14153,402,7492,6675,0,0,14,46,26,20,286,11,0,0,5,0,FALSE,FALSE,FALSE,FALSE,NA,NA
FALSE,15,14,8,4,2,4,551,4,0,0,0,0,158057,30302,125803,1950,1052,34546,7221,25670,1654,2157,1,0,0,0,0,0,35716,14521,20691,504,16976,16400,1,0,123,8,3,5,350,17,0,0,9,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,7,14,15,2,1,2,317,0,0,0,0,0,90254,70903,18705,645,0,23577,19161,3769,645,3033,1,0,0,0,0,0,40820,18165,21327,1327,11535,10835,1,0,77,1,0,1,2887,17,0,0,5,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
TRUE,6,14,20,2,1,1,717,0,0,0,0,0,110440,15194,93620,1624,531,30721,7642,22239,840,6532,3,1715,0,2036,0,0,37531,17658,17732,2141,14762,14900,1,0,115,11,2,9,238,16,0,0,8,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,0,5,1,0,0,0,661,0,0,0,0,0,44389,4317,35772,4300,0,3525,1185,2012,328,7236,1,0,0,0,0,0,14800,4421,9755,623,4590,4425,0,0,16,47,23,24,250,9,0,0,6,2,FALSE,FALSE,FALSE,FALSE,NA,NA
TRUE,6,12,22,2,1,1,299,0,0,0,0,0,172785,0,167026,5758,0,25786,0,22767,3018,20815,1,59939,5322,1825,26,24,50264,16943,25933,7387,15251,14200,1,0,179,4,4,0,204,18,0,0,12,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
